"","Agroup_monophyly","Crub_Cgrand_monophyly","Csat_monophyly","C_group_monophyly","Topology","Bootstrap_Support","Athal_sister","CrubCgra_sister"
"198","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16038356","Csativa__XP_010475714 Csativa__XP_010458161"
"199","TRUE","TRUE","TRUE","TRUE","AC_topology","66","Alyr__16036441","Csativa__XP_010475721 Csativa__XP_010489622 Csativa__XP_010458169"
"200","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16049034","Csativa__XP_010489737"
"201","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16057834","Csativa__XP_010475749 Csativa__XP_010458203 Csativa__XP_010458202"
"202","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16046815","Csativa__XP_010475751"
"203","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16060748","Csativa__XP_010458205"
"204","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16052613","Csativa__XP_010475754 Csativa__XP_010458207"
"205","TRUE","TRUE","TRUE","TRUE","BC_topology","73","Alyr__16058164","Csativa__XP_010458209"
"206","FALSE","TRUE","TRUE","TRUE","BC_topology","90","Csativa__XP_010489898 Csativa__XP_010475760 Cgrand__Cagra.4395s0115 Crub__Carubv10009568m Bstri__Bostr.25219s0015","Csativa__XP_010489898 Csativa__XP_010475760"
"207","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16050887","Csativa__XP_010475763 Csativa__XP_010475764 Csativa__XP_010475765"
"208","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16042113","Csativa__XP_010489920 Csativa__XP_010475762 Csativa__XP_010458215 Bstri__Bostr.25219s0011"
"209","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16062736","Csativa__XP_010458216 Csativa__XP_010475766 Bstri__Bostr.25219s0010"
"210","TRUE","TRUE","TRUE","TRUE","BC_topology","77","Alyr__16037320","Csativa__XP_010462605 Csativa__XP_010501393 Csativa__XP_010480397"
"211","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16039805","Csativa__XP_010475770 Csativa__XP_010489945 Csativa__XP_010458219"
"212","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16048878","Csativa__XP_010475772 Csativa__XP_010458220 Csativa__XP_010489953"
"213","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062906","Csativa__XP_010458221"
"214","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16040215","Csativa__XP_010475784 Csativa__XP_010490050"
"215","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16051653","Csativa__XP_010458241 Csativa__XP_010490115"
"216","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16053333","Bstri__Bostr.25494s0017"
"217","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16055576","Csativa__XP_010475802 Csativa__XP_010458256"
"218","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16036935","Csativa__XP_010458259 Csativa__XP_010490210 Bstri__Bostr.25494s0022"
"219","TRUE","TRUE","TRUE","TRUE","BC_topology","85","Alyr__16044767","Csativa__XP_010458263 Csativa__XP_010490233 Csativa__XP_010475807"
"220","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16047943","Csativa__XP_010490295"
"221","TRUE","TRUE","TRUE","TRUE","BC_topology","53","Alyr__16057329","Csativa__XP_010458275 Csativa__XP_010475823 Csativa__XP_010490302"
"222","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062633","Csativa__XP_010475824"
"223","TRUE","TRUE","TRUE","TRUE","BC_topology","58","Alyr__16064778","Csativa__XP_010475826"
"224","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16048418","Csativa__XP_010475829"
"225","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16051487","Bstri__Bostr.25494s0042"
"226","TRUE","TRUE","TRUE","TRUE","AC_topology","45","Alyr__16054006","Csativa__XP_010458289 Csativa__XP_010475834 Csativa__XP_010490372"
"227","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16048711","Bstri__Bostr.25494s0045"
"228","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16039077","Csativa__XP_010501397"
"229","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16050724","Csativa__XP_010475839 Csativa__XP_010490402 Csativa__XP_010458295"
"230","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16059895","Csativa__XP_010458299 Csativa__XP_010458297 Csativa__XP_010490418"
"231","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16064885","Csativa__XP_010458304"
"232","FALSE","TRUE","TRUE","TRUE","Other_topology","BS_scoreNA","Many_sisters","Csativa__XP_010490474 Csativa__XP_010458317 Csativa__XP_010480402"
"233","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16053366","Csativa__XP_010458320 Csativa__XP_010490486"
"234","TRUE","TRUE","TRUE","TRUE","BC_topology","74","Alyr__16047321","Csativa__XP_010475861 Csativa__XP_010458327 Csativa__XP_010490593"
"235","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16044648","Csativa__XP_010458328 Csativa__XP_010475865 Csativa__XP_010490604"
"236","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040761","Bstri__Bostr.13671s0476"
"237","TRUE","TRUE","TRUE","TRUE","BC_topology","47","Alyr__16039304","Csativa__XP_010490760 Csativa__XP_010458350"
"238","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16048918","Csativa__XP_010475880 Csativa__XP_010475881"
"239","TRUE","TRUE","TRUE","TRUE","BC_topology","56","Alyr__16034670","Csativa__XP_010475882 Csativa__XP_010490782 Csativa__XP_010458355"
"240","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046411","Csativa__XP_010475886"
"241","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16047560","Csativa__XP_010475888"
"242","TRUE","TRUE","TRUE","TRUE","BC_topology","81","Alyr__16051325","Csativa__XP_010490908 Csativa__XP_010475892 Csativa__XP_010458373"
"243","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16049409","Csativa__XP_010458376 Csativa__XP_010458374"
"244","TRUE","TRUE","TRUE","TRUE","BC_topology","74","Alyr__16064926","Csativa__XP_010458379 Csativa__XP_010475895"
"245","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16044297","Csativa__XP_010475897"
"246","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16043347","Csativa__XP_010475898 Csativa__XP_010458381 Csativa__XP_010490986"
"247","TRUE","TRUE","TRUE","TRUE","BC_topology","44","Alyr__16048073","Csativa__XP_010475900"
"248","TRUE","TRUE","TRUE","TRUE","BC_topology","66","Alyr__16058201","Csativa__XP_010458386 Csativa__XP_010491084 Csativa__XP_010475902"
"249","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16042011","Csativa__XP_010458395 Csativa__XP_010475911"
"250","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16052948","Bstri__Bostr.13671s0427 Csativa__XP_010491392 Csativa__XP_010458404 Csativa__XP_010475924"
"251","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16036633","Csativa__XP_010491405 Csativa__XP_010475926"
"252","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16059864","Csativa__XP_010491577 Csativa__XP_010462628"
"253","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16055017","Csativa__XP_010475948 Csativa__XP_010491767 Csativa__XP_010458430"
"254","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16063264","Csativa__XP_010462629 Csativa__XP_010491780"
"255","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16040110","Csativa__XP_010491798 Csativa__XP_010475950 Csativa__XP_010458431"
"256","TRUE","TRUE","TRUE","TRUE","BC_topology","76","Alyr__16035457","Csativa__XP_010475971"
"257","TRUE","TRUE","TRUE","TRUE","BC_topology","56","Alyr__16050843","Csativa__XP_010475968 Csativa__XP_010491890"
"258","TRUE","TRUE","TRUE","TRUE","AB_topology","53","Alyr__16041918","Csativa__XP_010491912 Csativa__XP_010458441 Csativa__XP_010480421"
"259","TRUE","TRUE","TRUE","TRUE","AB_topology","62","Alyr__16038995","Csativa__XP_010475967 Csativa__XP_010458442 Csativa__XP_010491900"
"260","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16036591","Csativa__XP_010458447 Csativa__XP_010475961"
"261","TRUE","TRUE","TRUE","FALSE","AB_topology","39","Alyr__16053061","Csativa__XP_010492002 Csativa__XP_010475960 Bstri__Bostr.13671s0387 Alyr__16053061 Athal__AT1G10840"
"262","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16033762","Csativa__XP_010475975"
"263","TRUE","TRUE","TRUE","TRUE","BC_topology","61","Alyr__16056668","Csativa__XP_010458479"
"264","TRUE","TRUE","TRUE","TRUE","BC_topology","52","Alyr__16036014","Csativa__XP_010475988 Csativa__XP_010458480 Csativa__XP_010492238"
"265","TRUE","TRUE","TRUE","TRUE","BC_topology","76","Alyr__16050926","Csativa__XP_010458481"
"266","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16058962","Csativa__XP_010492261"
"267","TRUE","TRUE","TRUE","TRUE","AC_topology","28","Alyr__16064176","Csativa__XP_010458493 Csativa__XP_010492349 Csativa__XP_010476006"
"268","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16061372","Csativa__XP_010476009 Csativa__XP_010458495 Csativa__XP_010492381"
"269","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16037658","Csativa__XP_010492393"
"270","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16034646","Bstri__Bostr.13671s0355 Csativa__XP_010476017 Csativa__XP_010458499 Csativa__XP_010458498"
"271","FALSE","TRUE","TRUE","TRUE","BC_topology","100","Csativa__XP_010492515 Cgrand__Cagra.0568s0022 Crub__Carubv10009893m Bstri__Bostr.13671s0350","Csativa__XP_010492515"
"272","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16054667","Alyr__16054667 Athal__AT1G11240"
"273","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16036803","Csativa__XP_010458524 Csativa__XP_010476038 Csativa__XP_010492686"
"274","TRUE","TRUE","TRUE","TRUE","BC_topology","71","Alyr__16051357","Csativa__XP_010458542 Csativa__XP_010492816 Csativa__XP_010476063"
"275","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16034684","Csativa__XP_010492825 Csativa__XP_010476064 Csativa__XP_010458543"
"276","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16062678","Csativa__XP_010492941 Csativa__XP_010476077 Csativa__XP_010458550"
"277","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16035761","Csativa__XP_010476082 Csativa__XP_010458554 Csativa__XP_010492953"
"278","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16042205","Csativa__XP_010458555 Csativa__XP_010492968 Csativa__XP_010476083"
"279","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16062369","Csativa__XP_010458560 Csativa__XP_010493005 Csativa__XP_010476086"
"280","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16049184","Csativa__XP_010476087 Csativa__XP_010493017 Csativa__XP_010458561"
"281","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035316","Csativa__XP_010493054 Csativa__XP_010458565"
"282","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16047292","Csativa__XP_010458568"
"283","TRUE","TRUE","TRUE","TRUE","AB_topology","54","Alyr__16048475","Csativa__XP_010458572 Csativa__XP_010476098 Csativa__XP_010493101"
"284","TRUE","TRUE","TRUE","TRUE","BC_topology","64","Alyr__16065712","Csativa__XP_010476102"
"285","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16034210","Csativa__XP_010476104 Csativa__XP_010493172 Csativa__XP_010458577"
"286","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040889","Csativa__XP_010462640 Csativa__XP_010480437 Bstri__Bostr.13671s0295"
"287","TRUE","TRUE","TRUE","TRUE","AB_topology","84","Alyr__16042348","Csativa__XP_010493227"
"288","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16050675","Csativa__XP_010476116"
"289","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16059882","Csativa__XP_010458601 Csativa__XP_010476130"
"290","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16064689","Bstri__Bostr.13671s0271"
"291","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16054181","Csativa__XP_010493457 Csativa__XP_010493459 Csativa__XP_010458603"
"292","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16036347","Csativa__XP_010493552"
"293","TRUE","TRUE","TRUE","TRUE","BC_topology","60","Alyr__16043196","Csativa__XP_010458623 Csativa__XP_010493632 Csativa__XP_010476156"
"294","TRUE","TRUE","TRUE","TRUE","BC_topology","36","Alyr__16037533","Csativa__XP_010476157 Csativa__XP_010458625 Csativa__XP_010493642"
"295","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16052059","Csativa__XP_010476161 Csativa__XP_010458627 Csativa__XP_010493667"
"296","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059791","Many_sisters"
"297","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16065969","Csativa__XP_010458634 Csativa__XP_010493752"
"298","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16052600","Bstri__Bostr.13671s0243 Csativa__XP_010493775 Csativa__XP_010476173 Csativa__XP_010476172"
"299","TRUE","TRUE","TRUE","TRUE","AB_topology","55","Alyr__16053982","Csativa__XP_010476203 Csativa__XP_010494073 Csativa__XP_010458662"
"300","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16044944","Csativa__XP_010458663"
"301","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16052126","Csativa__XP_010476222 Csativa__XP_010494243 Csativa__XP_010458677"
"302","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16065669","Bstri__Bostr.13671s0208 Csativa__XP_010494254 Csativa__XP_010476223"
"303","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16064721","Csativa__XP_010494272 Csativa__XP_010458679 Csativa__XP_010476224"
"304","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16043155","Csativa__XP_010494315 Csativa__XP_010476225"
"305","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16037393","Csativa__XP_010494333 Csativa__XP_010458682 Csativa__XP_010476227"
"306","TRUE","TRUE","TRUE","TRUE","BC_topology","85","Alyr__16044542","Csativa__XP_010458683"
"307","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16063637","Csativa__XP_010476228"
"308","TRUE","TRUE","TRUE","TRUE","AB_topology","23","Alyr__16049171","Csativa__XP_010458686 Csativa__XP_010494372"
"309","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035583","Csativa__XP_010491592 Csativa__XP_010452949 Csativa__XP_010478325"
"310","TRUE","TRUE","TRUE","TRUE","BC_topology","60","Alyr__16038461","Csativa__XP_010458714 Csativa__XP_010494637 Csativa__XP_010476257"
"311","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16054481","Csativa__XP_010494723"
"312","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16035053","Csativa__XP_010458728 Csativa__XP_010476267 Csativa__XP_010476268 Bstri__Bostr.13671s0161"
"313","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16035545","Csativa__XP_010476281 Csativa__XP_010458738"
"314","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16050588","Csativa__XP_010476282 Csativa__XP_010458739 Csativa__XP_010494837"
"315","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16038062","Bstri__Bostr.13671s0149"
"316","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058760","Csativa__XP_010494910 Csativa__XP_010458745"
"317","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16057126","Csativa__XP_010495004 Csativa__XP_010458755"
"318","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16036341","Csativa__XP_010495130"
"319","TRUE","TRUE","TRUE","TRUE","BC_topology","51","Alyr__16062236","Csativa__XP_010495155 Csativa__XP_010476321"
"320","FALSE","TRUE","TRUE","TRUE","BC_topology","88","Csativa__XP_010476322 Csativa__XP_010458778 Cgrand__Cagra.3501s0172 Crub__Carubv10009496m Bstri__Bostr.13671s0119","Csativa__XP_010476322 Csativa__XP_010458778"
"321","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16034724","Csativa__XP_010476325 Csativa__XP_010458780 Csativa__XP_010495185"
"322","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16058173","Many_sisters"
"323","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16041056","Csativa__XP_010458787 Csativa__XP_010495238 Csativa__XP_010476331"
"324","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16063387","Csativa__XP_010476338 Csativa__XP_010495299 Csativa__XP_010458792"
"325","TRUE","FALSE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16044050","Csativa__XP_010480462 Csativa__XP_010462690 Csativa__XP_010501455"
"326","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16050209","Csativa__XP_010495386 Csativa__XP_010476359 Csativa__XP_010476357"
"327","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16047558","Csativa__XP_010476363 Csativa__XP_010476362"
"328","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16050400","Csativa__XP_010495411 Csativa__XP_010458808 Csativa__XP_010476364"
"329","TRUE","TRUE","TRUE","TRUE","AC_topology","88","Alyr__16043844","Csativa__XP_010476365 Csativa__XP_010458811"
"330","TRUE","TRUE","TRUE","TRUE","BC_topology","40","Alyr__16051629","Csativa__XP_010476367 Csativa__XP_010458813 Csativa__XP_010495433"
"331","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16064599","Csativa__XP_010495516 Csativa__XP_010458823"
"332","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16051975","Csativa__XP_010458829 Csativa__XP_010476395 Csativa__XP_010495534"
"333","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16066325","Csativa__XP_010495542 Csativa__XP_010458833"
"334","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16047618","Csativa__XP_010476399 Csativa__XP_010458838 Csativa__XP_010495560"
"335","TRUE","TRUE","TRUE","TRUE","BC_topology","33","Alyr__16056336","Csativa__XP_010476411 Csativa__XP_010458845 Csativa__XP_010495610"
"336","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059920","Bstri__Bostr.13671s0070"
"337","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16048094","Csativa__XP_010476421 Csativa__XP_010458859 Csativa__XP_010495663"
"338","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16041132","Csativa__XP_010495690 Csativa__XP_010495685"
"339","TRUE","TRUE","TRUE","TRUE","BC_topology","72","Alyr__16051865","Csativa__XP_010476433"
"340","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16048017","Csativa__XP_010458872 Csativa__XP_010476434 Csativa__XP_010495709"
"341","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16055505","Csativa__XP_010458873"
"342","TRUE","TRUE","TRUE","TRUE","AC_topology","97","Alyr__16045368","Csativa__XP_010495732 Csativa__XP_010476439 Csativa__XP_010458877"
"343","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16060455","Bstri__Bostr.13671s0044"
"344","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16052244","Csativa__XP_010495826 Csativa__XP_010458905 Csativa__XP_010476458"
"345","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16050493","Csativa__XP_010476477 Csativa__XP_010458916 Csativa__XP_010458915"
"346","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16061367","Csativa__XP_010496071"
"347","TRUE","TRUE","TRUE","TRUE","AC_topology","100","Alyr__16052596","Csativa__XP_010476502 Csativa__XP_010496099"
"348","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056655","Csativa__XP_010496229 Csativa__XP_010458958"
"349","TRUE","TRUE","TRUE","TRUE","BC_topology","81","Alyr__16034556","Csativa__XP_010458977 Csativa__XP_010476530 Csativa__XP_010496379"
"350","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056638","Csativa__XP_010496407 Csativa__XP_010476534"
"351","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16062965","Bstri__Bostr.0124s0192"
"352","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16041929","Bstri__Bostr.0124s0187 Csativa__XP_010476542 Csativa__XP_010458985"
"353","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16055824","Csativa__XP_010476545 Csativa__XP_010458990"
"354","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16039962","Csativa__XP_010458997 Csativa__XP_010476553 Csativa__XP_010496564"
"355","TRUE","TRUE","TRUE","TRUE","AC_topology","56","Alyr__16052337","Csativa__XP_010476561 Csativa__XP_010496591 Csativa__XP_010459002"
"356","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16044797","Csativa__XP_010476566 Csativa__XP_010459004 Csativa__XP_010496621"
"357","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16048089","Csativa__XP_010459018"
"358","TRUE","TRUE","TRUE","TRUE","AC_topology","41","Alyr__16056000","Csativa__XP_010476581 Csativa__XP_010496788 Csativa__XP_010459024"
"359","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16035735","Csativa__XP_010496820 Csativa__XP_010496826 Csativa__XP_010476588"
"360","TRUE","TRUE","TRUE","FALSE","AB_topology","88","Alyr__16039738","Many_sisters"
"361","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16040485","Csativa__XP_010476591 Csativa__XP_010459034 Csativa__XP_010496862"
