Analysis,Order,Athal_seq,Crub_seq,Agroup_monophyly,Crubub_Cgrand_monophyly,Csat_monophyly,C_group_monophyly,Topology,Topology_loose,Bootstrap_Support,Scaffold,Start,Stop,Middle
Nuclear,147,Athal__AT1G07120,Crub__Carubv10012267m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,2248864,2250662,2249763
Nuclear,148,Athal__AT1G07130,Crub__Carubv10010524m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,1,2249458,2252730,2251094
Nuclear,149,Athal__AT1G07160,Crub__Carubv10009317m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,2261970,2263335,2262652.5
Nuclear_RetDups,710,AtAT1G07200.2,Cr10008201,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2268900,2274383,2271641.5
Nuclear,150,Athal__AT1G07210,Crub__Carubv10009750m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,98,1,2285918,2289962,2287940
Nuclear,151,Athal__AT1G07230,Crub__Carubv10008826m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,1,2292395,2295154,2293774.5
Nuclear,152,Athal__AT1G07250,Crub__Carubv10009025m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,1,2298253,2300104,2299178.5
Nuclear,153,Athal__AT1G07310,Crub__Carubv10009572m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2319342,2323142,2321242
Nuclear,154,Athal__AT1G07330,Crub__Carubv10011307m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2323461,2326210,2324835.5
Nuclear,155,Athal__AT1G07340,Crub__Carubv10008940m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,29,1,2327709,2329560,2328634.5
Nuclear,156,Athal__AT1G07430,Crub__Carubv10009150m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,1,2353341,2355171,2354256
Nuclear,157,Athal__AT1G07460,Crub__Carubv10010864m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,1,2361590,2362366,2361978
Nuclear_RetDups,13,AtAT1G07510,Cr10008328,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2378174,2382270,2380222
Nuclear,158,Athal__AT1G07590,Crub__Carubv10008810m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,51,1,2415807,2417808,2416807.5
Nuclear_RetDups,399,AtAT1G07630.1,Cr10008517,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,1,2428000,2430751,2429375.5
Nuclear,159,Athal__AT1G07645,Crub__Carubv10012292m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,91,1,2446157,2447009,2446583
Nuclear,1787,Athal__AT2G27260,Crub__Carubv10010132m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,48,1,2450931,2451968,2451449.5
Nuclear_RetDups,15,AtAT1G07720,Cr10011152,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,2475119,2476552,2475835.5
Nuclear,161,Athal__AT1G07850,Crub__Carubv10011500m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,80,1,2500637,2502603,2501620
Nuclear,162,Athal__AT1G07880,Crub__Carubv10010840m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,1,2508775,2510271,2509523
Nuclear,163,Athal__AT1G07970,Crub__Carubv10008478m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2548255,2552166,2550210.5
Nuclear,164,Athal__AT1G07985,Crub__Carubv10009702m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,95,1,2553646,2555243,2554444.5
Nuclear_RetDups,17,AtAT1G07990,Cr10011058,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2556429,2561955,2559192
Nuclear,165,Athal__AT1G08030,Crub__Carubv10011453m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,1,2567580,2571048,2569314
Nuclear,166,Athal__AT1G08035,Crub__Carubv10012236m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,65,1,2571095,2573215,2572155
Nuclear,167,Athal__AT1G08065,Crub__Carubv10012428m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,2589905,2591522,2590713.5
Nuclear,168,Athal__AT1G08070,Crub__Carubv10008399m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2592039,2594521,2593280
Nuclear,169,Athal__AT1G08080,Crub__Carubv10012300m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2594841,2596495,2595668
Nuclear,170,Athal__AT1G08130,Crub__Carubv10008341m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2616004,2621151,2618577.5
Nuclear,171,Athal__AT1G08140,Crub__Carubv10012247m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,1,2624765,2627532,2626148.5
Nuclear,172,Athal__AT1G08150,Crub__Carubv10012128m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,2628612,2631427,2630019.5
Nuclear,173,Athal__AT1G08160,Crub__Carubv10010243m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,2631822,2632785,2632303.5
Nuclear,174,Athal__AT1G08170,Crub__Carubv10011530m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2635777,2636403,2636090
Nuclear,175,Athal__AT1G08180,Crub__Carubv10010984m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,2637423,2637752,2637587.5
Nuclear,176,Athal__AT1G08190,Crub__Carubv10011806m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2640411,2645904,2643157.5
Nuclear,177,Athal__AT1G08210,Crub__Carubv10008955m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2649954,2653978,2651966
Nuclear,178,Athal__AT1G08220,Crub__Carubv10009984m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,81,1,2654276,2656717,2655496.5
Nuclear,179,Athal__AT1G08280,Crub__Carubv10009362m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,1,2685873,2687583,2686728
Nuclear,180,Athal__AT1G08315,Crub__Carubv10011052m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,79,1,2698226,2699194,2698710
Nuclear,181,Athal__AT1G08340,Crub__Carubv10009491m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2710143,2713080,2711611.5
Nuclear,182,Athal__AT1G08380,Crub__Carubv10010597m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,1,2720482,2721510,2720996
Nuclear,183,Athal__AT1G08390,Crub__Carubv10010612m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,47,1,2721595,2725627,2723611
Nuclear,184,Athal__AT1G08400,Crub__Carubv10008321m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2721595,2725627,2723611
Nuclear_RetDups,113,AtAT1G08410,Cr10012258,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,2725837,2728323,2727080
Nuclear,185,Athal__AT1G08460,Crub__Carubv10009385m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,1,2750922,2753143,2752032.5
Nuclear,186,Athal__AT1G08470,Crub__Carubv10009397m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,87,1,2761238,2763920,2762579
Nuclear,187,Athal__AT1G08490,Crub__Carubv10012604m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2765608,2768362,2766985
Nuclear,188,Athal__AT1G08500,Crub__Carubv10010188m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,45,1,2768639,2769900,2769269.5
Nuclear,189,Athal__AT1G08510,Crub__Carubv10009296m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,2771071,2774463,2772767
Nuclear,190,Athal__AT1G08520,Crub__Carubv10008387m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,97,1,2776625,2781832,2779228.5
Nuclear,191,Athal__AT1G08530,Crub__Carubv10010041m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,70,1,2782063,2783745,2782904
Nuclear,192,Athal__AT1G08590,Crub__Carubv10008171m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2799523,2803103,2801313
Nuclear,193,Athal__AT1G08640,Crub__Carubv10009875m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,2828481,2831414,2829947.5
Nuclear,194,Athal__AT1G08700,Crub__Carubv10009057m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,2853583,2855549,2854566
Nuclear,195,Athal__AT1G08760,Crub__Carubv10008392m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,2881979,2885612,2883795.5
Nuclear,196,Athal__AT1G08790,Crub__Carubv10011157m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,1,2889079,2889797,2889438
Nuclear,197,Athal__AT1G08940,Crub__Carubv10009965m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,82,1,2950530,2952048,2951289
Nuclear,198,Athal__AT1G08960,Crub__Carubv10008760m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,2952354,2955012,2953683
Nuclear_RetDups,415,AtAT1G08990.1,Cr10011725,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,2963534,2965951,2964742.5
Nuclear_RetDups,20,AtAT1G09000,Cr10011475,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,73,1,2966345,2970495,2968420
Nuclear,199,Athal__AT1G09010,Crub__Carubv10008228m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,66,1,2970397,2975150,2972773.5
Nuclear,200,Athal__AT1G09155,Crub__Carubv10009939m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3021937,3023136,3022536.5
Nuclear,201,Athal__AT1G09220,Crub__Carubv10012313m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,1,3056463,3057983,3057223
Nuclear,202,Athal__AT1G09230,Crub__Carubv10011629m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3058186,3061167,3059676.5
Nuclear,203,Athal__AT1G09240,Crub__Carubv10009752m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,3063016,3064237,3063626.5
Nuclear,204,Athal__AT1G09250,Crub__Carubv10010314m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,1,3068166,3069235,3068700.5
Nuclear,205,Athal__AT1G09280,Crub__Carubv10012485m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,73,1,3076605,3079821,3078213
Nuclear,206,Athal__AT1G09290,Crub__Carubv10009568m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,1,3080178,3082882,3081530
Nuclear,207,Athal__AT1G09320,Crub__Carubv10008882m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,1,3089147,3091476,3090311.5
Nuclear,209,Athal__AT1G09340,Crub__Carubv10009455m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,3091988,3097339,3094663.5
Nuclear,208,Athal__AT1G09330,Crub__Carubv10012409m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,93,1,3092228,3094145,3093186.5
Nuclear_RetDups,418,AtAT1G09350.1,Cr10009676,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3099815,3101357,3100586
Nuclear,210,Athal__AT1G09360,Crub__Carubv10011513m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,77,1,3101890,3102483,3102186.5
Nuclear,211,Athal__AT1G09370,Crub__Carubv10010434m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,1,3103344,3104163,3103753.5
Nuclear,212,Athal__AT1G09380,Crub__Carubv10009476m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,3105009,3108179,3106594
Nuclear,213,Athal__AT1G09390,Crub__Carubv10011694m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3110172,3112316,3111244
Nuclear,214,Athal__AT1G09460,Crub__Carubv10009486m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,1,3131943,3134465,3133204
Nuclear,215,Athal__AT1G09540,Crub__Carubv10009497m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,3158720,3160220,3159470
Nuclear,216,Athal__AT1G09580,Crub__Carubv10010159m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,76,1,3177980,3179609,3178794.5
Nuclear,217,Athal__AT1G09610,Crub__Carubv10011736m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,1,3185177,3186025,3185601
Nuclear,218,Athal__AT1G09630,Crub__Carubv10010267m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,62,1,3191321,3192959,3192140
Nuclear_RetDups,520,AtAT1G09640.1,Cr10009284,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3193407,3195995,3194701
Nuclear,219,Athal__AT1G09660,Crub__Carubv10009882m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,1,3198058,3201003,3199530.5
Nuclear_RetDups,21,AtAT1G09720,Cr10011130,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3215002,3217892,3216447
Nuclear,220,Athal__AT1G09750,Crub__Carubv10008880m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3229125,3231458,3230291.5
Nuclear,221,Athal__AT1G09760,Crub__Carubv10012046m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,53,1,3231919,3233805,3232862
Nuclear,222,Athal__AT1G09770,Crub__Carubv10008427m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3234030,3240202,3237116
Nuclear,223,Athal__AT1G09790,Crub__Carubv10011331m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,58,1,3240976,3243181,3242078.5
Nuclear_RetDups,629,AtAT1G09795.1,Cr10011733,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,47,1,3245982,3249153,3247567.5
Nuclear,224,Athal__AT1G09800,Crub__Carubv10009493m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,1,3249039,3252658,3250848.5
Nuclear,225,Athal__AT1G09812,Crub__Carubv10010622m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,73,1,3259133,3260233,3259683
Nuclear,226,Athal__AT1G09815,Crub__Carubv10010654m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,45,1,3260712,3263815,3262263.5
Nuclear,227,Athal__AT1G09830,Crub__Carubv10008837m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,3264098,3266844,3265471
Nuclear,228,Athal__AT1G09850,Crub__Carubv10009056m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3273446,3275879,3274662.5
Nuclear,229,Athal__AT1G09860,Crub__Carubv10011209m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,3275894,3277045,3276469.5
Nuclear,230,Athal__AT1G09880,Crub__Carubv10008518m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,1,3280593,3283777,3282185
Nuclear,231,Athal__AT1G09890,Crub__Carubv10010965m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3286134,3289642,3287888
Nuclear,232,Athal__AT1G09935,Crub__Carubv10011120m,FALSE,TRUE,TRUE,TRUE,Other_topology,Other_topology,BS_scoreNA,1,3306166,3307734,3306950
Nuclear,233,Athal__AT1G09950,Crub__Carubv10010176m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,1,3312802,3313895,3313348.5
Nuclear,234,Athal__AT1G10020,Crub__Carubv10009083m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,1,3359218,3361949,3360583.5
Nuclear,235,Athal__AT1G10030,Crub__Carubv10010632m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,1,3363259,3366496,3364877.5
Nuclear,236,Athal__AT1G10120,Crub__Carubv10009514m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,66,1,3392134,3394958,3393546
Nuclear,237,Athal__AT1G10150,Crub__Carubv10009272m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,47,1,3414950,3416669,3415809.5
Nuclear,238,Athal__AT1G10180,Crub__Carubv10011742m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,1,3422818,3425857,3424337.5
Nuclear,239,Athal__AT1G10200,Crub__Carubv10010373m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,56,1,3427883,3429538,3428710.5
Nuclear,240,Athal__AT1G10270,Crub__Carubv10012602m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3440152,3442818,3441485
Nuclear,241,Athal__AT1G10280,Crub__Carubv10012092m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,1,3443305,3445596,3444450.5
Nuclear,242,Athal__AT1G10310,Crub__Carubv10011121m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,81,1,3465998,3468243,3467120.5
Nuclear,243,Athal__AT1G10330,Crub__Carubv10011208m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,45,1,3473378,3474781,3474079.5
Nuclear,244,Athal__AT1G10350,Crub__Carubv10009603m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,1,3477921,3479752,3478836.5
Nuclear,245,Athal__AT1G10360,Crub__Carubv10010208m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3480213,3481415,3480814
Nuclear,246,Athal__AT1G10370,Crub__Carubv10010042m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,1,3482138,3483361,3482749.5
Nuclear,247,Athal__AT1G10385,Crub__Carubv10012362m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,44,1,3487541,3490459,3489000
Nuclear,248,Athal__AT1G10410,Crub__Carubv10011985m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,1,3500961,3503432,3502196.5
Nuclear,249,Athal__AT1G10480,Crub__Carubv10012103m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,3541246,3541887,3541566.5
Nuclear,250,Athal__AT1G10550,Crub__Carubv10009787m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,84,1,3571504,3573358,3572431
Nuclear,251,Athal__AT1G10580,Crub__Carubv10008709m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,3582485,3586801,3584643
Nuclear,252,Athal__AT1G10620,Crub__Carubv10012045m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3601002,3604363,3602682.5
Nuclear_RetDups,23,AtAT1G10640,Cr10008765,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,3607293,3609901,3608597
Nuclear,253,Athal__AT1G10690,Crub__Carubv10010693m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3643911,3644701,3644306
Nuclear,254,Athal__AT1G10700,Crub__Carubv10009207m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,1,3647175,3649517,3648346
Nuclear,255,Athal__AT1G10720,Crub__Carubv10009128m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3655143,3657142,3656142.5
Nuclear,256,Athal__AT1G10750,Crub__Carubv10009043m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,1,3669147,3672651,3670899
Nuclear,257,Athal__AT1G10780,Crub__Carubv10009265m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,56,1,3687436,3689896,3688666
Nuclear,258,Athal__AT1G10790,Crub__Carubv10011389m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,53,1,3691671,3692847,3692259
Nuclear,259,Athal__AT1G10800,Crub__Carubv10010900m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,62,1,3693164,3693535,3693349.5
Nuclear,260,Athal__AT1G10830,Crub__Carubv10009509m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3699096,3701247,3700171.5
Nuclear,261,Athal__AT1G10840,Crub__Carubv10012627m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,39,1,3701767,3704148,3702957.5
Nuclear_RetDups,26,AtAT1G10850,Cr10011198,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,69,1,3706127,3708256,3707191.5
Nuclear,262,Athal__AT1G10880,Crub__Carubv10012419m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,100,1,3718349,3721223,3719786
Nuclear_RetDups,73,AtAT1G10960,Cr10010893,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,1,3763753,3764190,3763971.5
Nuclear,263,Athal__AT1G11000,Crub__Carubv10008710m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,61,1,3771115,3775407,3773261
Nuclear,264,Athal__AT1G11020,Crub__Carubv10009723m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,1,3775913,3777878,3776895.5
Nuclear,265,Athal__AT1G11040,Crub__Carubv10011013m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,1,3778617,3780321,3779469
Nuclear,266,Athal__AT1G11050,Crub__Carubv10008580m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,3781282,3783536,3782409
Nuclear,267,Athal__AT1G11112,Crub__Carubv10011297m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,28,1,3815104,3815334,3815219
Nuclear,268,Athal__AT1G11125,Crub__Carubv10010002m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3820428,3821428,3820928
Nuclear,269,Athal__AT1G11130,Crub__Carubv10008374m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,1,3824731,3828953,3826842
Nuclear,270,Athal__AT1G11160,Crub__Carubv10008176m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,3835813,3842035,3838924
Nuclear,271,Athal__AT1G11200,Crub__Carubv10009893m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,1,3855385,3857720,3856552.5
Nuclear,272,Athal__AT1G11240,Crub__Carubv10010339m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,1,3864456,3866083,3865269.5
Nuclear,273,Athal__AT1G11320,Crub__Carubv10009253m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,1,3916867,3919270,3918068.5
Nuclear,274,Athal__AT1G11430,Crub__Carubv10010192m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,71,1,3951695,3953754,3952724.5
Nuclear,275,Athal__AT1G11440,Crub__Carubv10009508m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3954017,3955461,3954739
Nuclear,276,Athal__AT1G11500,Crub__Carubv10010526m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3966733,3967590,3967161.5
Nuclear,277,Athal__AT1G11540,Crub__Carubv10011874m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3970416,3971769,3971092.5
Nuclear,278,Athal__AT1G11545,Crub__Carubv10009849m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,3972925,3974610,3973767.5
Nuclear,279,Athal__AT1G11572,Crub__Carubv10012507m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,1,3978549,3978818,3978683.5
Nuclear,280,Athal__AT1G11580,Crub__Carubv10008769m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,3981385,3983584,3982484.5
Nuclear,4909,Athal__AT5G28237,Crub__Carubv10009064m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,3991257,3993978,3992617.5
Nuclear,281,Athal__AT1G11600,Crub__Carubv10008888m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,73,1,4006147,4007798,4006972.5
Nuclear,282,Athal__AT1G11630,Crub__Carubv10009327m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,4012186,4013701,4012943.5
Nuclear,283,Athal__AT1G11655,Crub__Carubv10011897m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,54,1,4018657,4019004,4018830.5
Nuclear_RetDups,661,AtAT1G11670.1,Cr10008916,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,4026697,4030085,4028391
Nuclear,284,Athal__AT1G11680,Crub__Carubv10008973m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,64,1,4038183,4040510,4039346.5
Nuclear,285,Athal__AT1G11700,Crub__Carubv10010311m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,1,4045232,4046318,4045775
Nuclear,286,Athal__AT1G11710,Crub__Carubv10012420m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,4048505,4050475,4049490
Nuclear,287,Athal__AT1G11740,Crub__Carubv10011779m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,84,1,4062651,4065886,4064268.5
Nuclear,288,Athal__AT1G11780,Crub__Carubv10009622m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,4076467,4078454,4077460.5
Nuclear,289,Athal__AT1G11880,Crub__Carubv10008966m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,1,4103826,4107049,4105437.5
Nuclear,290,Athal__AT1G11890,Crub__Carubv10010262m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,77,1,4107104,4110772,4108938
Nuclear,291,Athal__AT1G11900,Crub__Carubv10012108m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,1,4109659,4110702,4110180.5
Nuclear,292,Athal__AT1G11940,Crub__Carubv10009428m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,1,4130276,4132745,4131510.5
Nuclear_RetDups,391,AtAT1G11990.1,Cr10011821,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,1,4143931,4146676,4145303.5
Nuclear_RetDups,75,AtAT1G12010,Cr10011493,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,47,1,4155070,4156370,4155720
Nuclear,293,Athal__AT1G12020,Crub__Carubv10010193m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,60,1,4160150,4161165,4160657.5
Nuclear,294,Athal__AT1G12030,Crub__Carubv10009904m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,36,1,4162056,4163558,4162807
Nuclear,295,Athal__AT1G12060,Crub__Carubv10012322m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,1,4172489,4173148,4172818.5
Nuclear,296,Athal__AT1G12070,Crub__Carubv10012423m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,1,4174431,4175788,4175109.5
Nuclear,297,Athal__AT1G12110,Crub__Carubv10008661m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,1,4195648,4200106,4197877
Nuclear,298,Athal__AT1G12150,Crub__Carubv10010971m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,1,4212982,4214770,4213876
